,BTC,ETH,BNB,XRP,SOL,TRX,FIGR_HELOC,HYPE,ZEC,DOGE,RAIN,XMR,LEO,WBT,LINK,ADA,XLM,BCH,CC,GRAM,LTC,USDG,UNI,HBAR,AVAX,SHIB,SUI,USYC,CRO,M,NEAR,RLUSD,OKB,TAO,USDY,AAVE,ASTER,MNT,WLFI,MORPHO,PUMP,ONDO,SKY,PEPE,HTX,ENA,DOT,BGB,USDF,ICP,BFUSD,WLD,U,USDGO,EURSAFO,ETC,BTW,PI,POL,BCAP,KCS,LIT,QNT,EUTBL,JTRSY,GT,NEXO,VVV,USTB,JST,ATOM,ALGO,KAS,RENDER,JUP,JAAA,STABLE,GHO,ARB,BDX,TRUMP,DASH,FLR,CAKE,VET,FIL,XDC,PENGU,USD0,ETHFI,SPX,INJ,CRV,USDTB,币安人生,HASH,AERO,STX,A7A5,YLDS
2026-06-07,60855.25426528331,1568.702794640766,574.2853923786267,1.0929747313661586,62.17918349826299,0.3240647024378489,1.033772361471567,56.596798424286106,362.16063746764553,0.0818704023913699,0.0129004869254408,295.9015532741545,9.45487561163866,43.09246960964069,7.391559293757676,0.1571867981984991,0.2123802805023603,217.29707986209013,0.1621243435124703,1.6463111642657398,41.342372320527424,1.0000491257300974,2.4642256870072803,0.0797114099180069,6.661121686392539,4.5632851010930144e-06,0.7175997479212959,,0.058248447343063,3.0033652286639287,1.859483598523576,0.9999815960725238,69.00870480847863,193.643712031264,1.1347641882400294,60.93207129202708,0.6206448380628254,0.5145041876572931,0.0558370465597412,1.6504130338722358,0.0014254991935244,0.3245485511654647,0.0552415592684436,2.6826428437057534e-06,1.7518917929642977e-06,0.0896705716279698,0.9423639687822892,1.833424074972735,0.9962074734093314,2.3223343197626867,0.9989820143091568,0.414007394479407,0.9999815960725236,0.999981596072524,1.159074486610204,6.788858574403091,0.0538491160764189,0.1275723374635298,0.077612156445164,107.06,6.123393293616308,1.4260111193030336,69.74158203821577,1.2133159235830282,1.105492,6.1526152759406,0.7438875642400311,15.744666596057789,11.104725,0.0828740167341238,1.6287350666606644,0.0920415411145829,0.0299767795167714,1.596324262370372,0.1528763828379122,1.036772,0.0339917350702127,0.9991621899352242,0.079900847381421,0.078613369911588,1.5773754856450712,32.61707177496441,0.0067462993178592,1.2130159546776291,0.0047513736414882,0.7316643406183386,0.0295381918872696,0.0062923327964659,0.998392759760112,0.2877088625302806,0.2968303022299358,5.171012504458273,0.1864956962916462,0.999756150301656,0.8056374150132537,0.009727031524143179,0.3180900037989118,0.1804737698268899,0.0131414105610143,0.9995817633671772
2026-06-08,63273.53743063552,1687.8826846141703,603.8984366100508,1.1548517514448144,66.42475751544987,0.3266629837323283,1.005617232368467,59.61331537221414,439.9814106649073,0.08621559810194,0.013436982349667,302.8755820111427,9.583394031274532,44.82090601706647,7.908506015489364,0.165093155613004,0.2056973864713914,230.1537852609061,0.1639265765210988,1.6983352306557424,42.81144390742129,1.0002484288987914,2.5686651733806007,0.0818823465374164,6.807537953548277,4.715580926280743e-06,0.7572036122552821,,0.0606287968582938,3.086531953132784,2.055810872540087,1.000008572541497,72.63664164786854,213.8706877798872,1.1343049766813933,63.64395268465514,0.6332611501809772,0.5432659724061997,0.0571650456068711,1.7162170048302965,0.0015253515258016,0.3496000625445312,0.0577713379924935,2.8148106685632374e-06,1.760984395997241e-06,0.0897081986938879,0.9722849631078336,1.849231877295268,0.9964099811169174,2.3773740862264106,0.9995124564526964,0.4665778023003727,1.0000085725414969,0.999908611668592,1.158828755025078,7.1068272731095865,0.0637422555625546,0.1307513703002333,0.079535817552784,107.06,6.571733263021012,1.4334630088326143,69.4042588736596,1.213012570138145,1.105492,6.412767977168598,0.7779312120848733,16.388050973203985,11.104725,0.0789652344233705,1.7132411486920402,0.0943349474812055,0.0312270485584872,1.6791548606009403,0.1565321374464674,1.036772,0.0339168359693053,0.9991132692430033,0.0829539804958359,0.0787140876389866,1.665883830559709,36.86609403872978,0.0071763234756443,1.2664207066732538,0.0049384485491102,0.772773995189471,0.0295717577923537,0.0069806881135491,0.9986352281016124,0.2998670655506113,0.317737131197076,5.430611129214938,0.1964732288601541,0.9999035187620786,0.8176067286958143,0.009914536430514948,0.3360478979260693,0.1873707495528442,0.0131335002414486,1.0003163130512995
2026-06-09,63069.147792658114,1690.4950851700785,601.5368716232298,1.1677525780115696,66.80256146212376,0.326615482968101,1.027418247571774,63.78089959762144,458.5823051174074,0.0863039664530573,0.0132748636065709,314.56603293120776,9.417157431531834,44.79935269721747,7.993169530721201,0.1703263678559951,0.202487206747242,209.34749076024508,0.1600368600628854,1.7243842434054453,43.00387156586677,1.000216297887887,2.5146044103490235,0.0812818692264211,6.7634161212731865,4.71322409292349e-06,0.7549304235477053,,0.0621210338331782,3.1126404128047978,2.1293233347880447,1.000042896871192,72.75723920584572,215.35876889522,1.13417645874105,63.43180570405525,0.6312680922726439,0.5475851414233222,0.0577816735166458,1.801773720326416,0.001623603386117,0.3646309110020678,0.0582232636788591,2.8139538685593107e-06,1.751288501999838e-06,0.0853122015672108,0.973876377648633,1.834157140426554,0.9963636380896556,2.3334205108726613,0.9993416289167096,0.4972765262100244,0.9998429682632608,1.0003427897830883,1.1594723488040468,7.104385438841168,0.0604170757539505,0.1293749153191161,0.0781407764766417,106.96,6.457942834287769,1.4680293926706556,66.8848468819196,1.2136957371289052,1.105791,6.390079834201194,0.7888373732267466,16.504803745494897,11.105747,0.080341274996125,1.765127462466391,0.0921130277498038,0.0320819562799477,1.6418691985433698,0.1590959462435887,1.037161,0.0330812692494679,0.9992789314309308,0.0821142855012642,0.0782004686424794,1.6842638398402072,36.87327889712807,0.0072916912448206,1.3111532937277308,0.0049391134891526,0.7750649721434021,0.0313403439976077,0.0068041047647327,0.9984625573911572,0.3068544009483248,0.3066591979045172,5.655433609858129,0.1986980730578434,0.9996906302613044,0.7096696080144869,0.0100301475996285,0.3416836517714073,0.1854592293656282,0.0131653904995274,0.9996430396553296
2026-06-10,61669.76384194788,1638.7504135601862,593.0656308303504,1.1368684224292722,64.9237603504689,0.3227196485775606,1.0331460316396286,57.7597615857335,429.0662872652168,0.0847443319051637,0.0126576487041412,311.49918364244803,9.464620674475194,50.96369027536066,7.833892151355486,0.1651792628883459,0.1922707129483617,203.41550429901667,0.163276131823772,1.700088979592252,42.99523723491262,0.9999279428457042,2.477761576451565,0.079421787570973,6.635275055262608,4.665236937180416e-06,0.7489986368644519,,0.0596838369170747,2.916275246962356,2.1507565940855526,1.0001640457836365,71.53115204543323,205.9994630396404,1.136080640454448,62.06274647838877,0.6209288526735784,0.5362858584749604,0.0546939635228895,1.900714421173306,0.0015189196926466,0.3573744012506969,0.055324843294191,2.772984247484437e-06,1.716677779590925e-06,0.0802822946687191,0.9564279119103224,1.7737440394911042,0.9956057905990212,2.2828008407592826,0.9984649562684652,0.5085756511765829,0.9999641528994988,1.0003639386677745,1.1602637823023163,7.002783472951872,0.0942939530918869,0.1274019468879454,0.0756873824475845,106.96,6.264702865314561,1.5832115022048754,65.73009797394593,1.214535366585152,1.105893,6.33830305232377,0.7667898469742231,15.341251316267424,11.108733,0.081997428469122,1.7767235496758746,0.0910570534782316,0.0301815479669468,1.6116047422226694,0.1549965680431174,1.037228,0.0344594883767127,0.9990243924388856,0.0803010190454436,0.0786742358350156,1.655639673426459,35.11792329532954,0.0069993057755747,1.307886091950643,0.0048211504887109,0.762122316341726,0.0315283778611419,0.0067047016329915,0.9989486890469936,0.3043761534336712,0.3041227847546841,5.5437067616771705,0.201129502712968,0.9994524248173378,0.6816412532521201,0.00991264065391962,0.3309098113826295,0.1819983502803215,0.0131646463495414,0.999464420689154
2026-06-11,61480.14443283343,1620.917390707054,586.1915042460671,1.096886405735991,63.18212175433404,0.3208974063815876,1.0251816614058384,53.25959115882178,408.77273045825166,0.0829283560358409,0.0131072564316631,334.8011615406605,9.619807269508977,50.457722879557366,7.559228709098085,0.1605906971354993,0.1826727861808854,194.41103392411733,0.1625328662148586,1.5950832294810762,41.71589889414663,1.000074923304973,2.3949652546160225,0.0776486916724901,6.380602123474471,4.609978998991255e-06,0.7265912894096546,,0.0593541544509078,2.886938874034982,1.9701038619384288,1.000292888796133,70.34185296397227,200.8741630063077,1.1307861907364356,61.246573924617344,0.6191650504390668,0.5286335422700674,0.0588095104644601,1.999985225167216,0.001371623006097,0.3333129823256606,0.05486121251192,2.689524021609349e-06,1.7138918719439914e-06,0.0719741761881711,0.9163365017562038,1.7661205773610875,0.9964903362612972,2.213227075596824,0.998993391177086,0.4502937962798061,0.99999986702275,1.0002996571297815,1.1603637773040614,6.953995441531312,0.0842194368950349,0.1245478328165314,0.0722211666866342,106.96,6.476870866830696,1.3925108579174097,65.5800763817416,1.2146062309090742,1.106001,6.28554509812128,0.7879237637768159,12.95132007855658,11.109708,0.0793892131686859,1.7609255524671754,0.08665143097734,0.03036138169571,1.5145968182568903,0.1472720387475279,1.037436,0.0334134427914974,0.9988936915902448,0.077488626377241,0.0790226883037204,1.6373587980048518,33.695630260605874,0.0068408361736182,1.2928554366054374,0.004692320190255,0.7344193206084001,0.0307640891775726,0.0063683379961783,0.9990741400513948,0.2919956737475765,0.3030542202608132,4.947448409285631,0.2108580862350239,0.999154611114364,0.7082555816683236,0.010507351397238698,0.3310616541590387,0.1753581440984844,0.0128859883634026,0.9993003567730084
2026-06-12,63555.66181107698,1671.86904676229,605.0188351074373,1.1411231049622073,66.81660398292856,0.3165843124611876,1.0311539269601304,58.90718809920728,427.99313849712047,0.0859833075706577,0.0132815244703633,387.1912188243678,9.514011511165709,51.78398544062336,7.877118759969324,0.1703309777559378,0.1915405853637631,205.15066604475345,0.1625577468024049,1.699589870414917,42.43092478503164,1.00016177152315,2.495411550300696,0.0791785912567107,6.636949138508204,4.809201849654435e-06,0.7540072142031958,,0.0607021336074911,2.902302715458841,2.0626228882694524,1.000062839302577,72.32726766833974,213.58817502873444,1.1338213375565052,64.25160026808855,0.6307937650692663,0.5408875443572371,0.0584804309592694,1.9578980878069832,0.0014544528827377,0.3653769113083043,0.0569082733348531,2.784356588823005e-06,1.6738736616079435e-06,0.0796651873138352,0.9501145264697092,1.7739092477331293,0.9960498986965342,2.2761775188929634,0.9986148269818712,0.4963607383851519,0.9996705851558636,1.0001701706556911,1.1644910248262788,7.2440947995723475,0.0820944705810649,0.127195352849265,0.0749142934078418,106.96,6.704265587041595,1.5594209560209529,68.62665523489086,1.2188953828238314,1.106104,6.465541248245277,0.8074598534987031,14.627198106121735,11.110711,0.074245079769438,2.027922441386831,0.0885781722564492,0.0311176189924228,1.6303878786056372,0.1625475328933666,1.037573,0.0337005957822354,0.9986491568836708,0.0834151890281573,0.0547200319055727,1.73836459964999,35.64490581228342,0.0075204116488105,1.3268614135085892,0.0049747338362761,0.7575668884968115,0.0307198516608314,0.0067475902804989,0.998834281709882,0.3044704031499368,0.3333905533670449,5.396247021955104,0.2552320578999374,0.99906374424458,0.6695994571168229,0.009869184492712025,0.360339829215111,0.1832270198844511,0.0133945504501401,0.9991709996560352
2026-06-13,63532.27782485316,1665.5551249935477,603.5065215908736,1.131721918290297,66.77674858898844,0.3152083602339807,1.0356342089795525,59.28742245725128,411.6969329859479,0.0859594700468532,0.013030982325781,353.57526884992336,9.602290598343773,51.81937827341466,7.860391513372228,0.1696127551232453,0.1879465367380622,202.06163853811617,0.1626006441033756,1.6791697463465458,43.05617241437527,1.0000173303602504,2.4987951361589253,0.0778183727844345,6.56755039085972,4.844175718283999e-06,0.7507288074291026,,0.0593504145443464,3.0544955992239333,2.008933388113652,0.9999056037173124,73.55969501083699,212.06376955213167,1.1343194768412317,64.18445065736434,0.6272425337956491,0.5367292303976268,0.0579666559052432,1.9565008973299616,0.0015097766813967,0.3536924492650311,0.0563069364221793,2.805693359317996e-06,1.6984919411331743e-06,0.0783533657621759,0.956970149476442,1.7807920831799051,0.9963928784595728,2.291558588411481,0.9989195121831596,0.4580276347310301,1.0000055542974515,1.0002054554577309,1.1644837120374794,7.148047051543732,0.0700072861146786,0.1266732267714636,0.0738718138024109,106.96,6.6584857423382,1.5363975471477584,66.37129136920466,1.2188918838530027,1.106219,6.540721468441504,0.7966183026614422,14.263049396472342,11.111716,0.0754231294693213,1.9787283608471435,0.0871708816846469,0.03096623389149,1.6518703692296433,0.1668265022167619,1.03757,0.0354124147433843,0.9989976911400188,0.0838548263794387,0.0737571226294135,2.152552812208937,34.36299747519897,0.0079404807663231,1.3139302462056306,0.0050014655101926,0.7484027075206574,0.0299737444432173,0.0067295071143262,0.9983787735791452,0.3114269592418599,0.319134191908985,5.081967718709624,0.2360027084265335,0.9995543538903148,0.6921399079598917,0.010004944429562651,0.3581782491174075,0.1787859543339177,0.0132154609983955,0.9995058013967532
2026-06-14,64408.80975375945,1680.3055520030994,609.3153936702697,1.1501945676088534,68.87994920794057,0.3170534720588153,,60.68950820946495,420.3855264361383,0.0878347024987585,0.0129881135509735,338.16518997232544,9.776945342293152,52.41689747046316,7.979434363646255,0.1716689019231985,0.1869856351387297,208.6045133694081,0.1628841217766701,1.7252873131316495,44.31554881439211,1.0000518852084048,2.5562552908193603,0.0782885469156867,6.715002444613529,5.01275971050214e-06,0.7676828832474524,,0.0601377986862247,3.015983936826594,2.1270554014750207,0.999986922396812,74.90492736560108,262.81837698088407,1.1341835276813157,67.06858780570695,0.6399149413805899,0.5570715268272458,0.0588775411214659,1.9592499017765648,0.001538939530604,0.3645572882981688,0.0559396665299796,2.8542418386552567e-06,1.6882981402101868e-06,0.0838409109041108,0.9799796317335552,1.7929715135056947,0.9963091631166684,2.50555406343328,0.9989870829381184,0.5016344211485119,1.000086881105568,0.999986922396812,1.164080884649826,7.185922410201158,0.0864411742152479,0.1338911134213747,0.0759529516057332,106.96,6.950246948490927,1.6306612022373776,68.74768575651589,1.2184702351615448,1.106219,6.709466616049754,0.8051599440672076,16.599517109125816,11.111716,0.0741794947429047,1.9497569348262005,0.0896449474463844,0.0313685419786102,1.7719510113761794,0.173688682870382,1.03757,0.0364092787018551,0.9989386064207348,0.0851606000957649,0.0800339923960886,2.184234733799425,35.4829704110312,0.0078841373507953,1.349221579605967,0.0051095180819563,0.783808194657801,0.0303938228435053,0.0067738694689777,0.9986656427058476,0.3175464948730869,0.3326204277114897,5.272450026582715,0.2371819613215451,0.9997728987063612,0.6691006778086389,0.010108941499542771,0.3609200308077404,0.1847472267920079,0.0132781023115921,0.9995870875617872
2026-06-15,65709.31094599118,1725.448928079916,616.2913721407087,1.1857724963931864,71.21816957667109,0.3215101256511785,1.0147682775776383,63.88728245471221,472.5012798298189,0.0888610260257763,0.0130693245034026,340.9438890031566,9.79554961588933,53.17287771115021,8.171975411222267,0.1828783833577685,0.1908821460001261,210.56220202598155,0.1615557453754466,1.7528949056007792,45.37772317190122,1.000016131839618,2.590450503393332,0.081124391375733,6.784080934775212,5.03753028868635e-06,0.8026939499307577,,0.0624492931321587,2.9742197486480992,2.2167183923442937,0.9998287317399654,75.20945432571793,270.4886944369825,1.134947038257856,68.30307486502944,0.6349454070859627,0.5685590557533627,0.0597806689007431,1.9614333306312568,0.0015746455280502,0.367544145084212,0.0575560157674485,2.916024287512052e-06,1.6996301420498505e-06,0.0840300788178786,0.9967165947071552,1.7983274372360916,0.9960774838889808,2.5214071013806483,0.9988698981260792,0.5228909047065298,0.999869642561905,0.9998696425619056,1.167826177791706,7.215238566540066,0.0955284171746199,0.1340853234540596,0.0769316199818465,106.96,7.000832583789371,1.6838397832001653,68.39896845156828,1.2220146547773063,1.106219,6.784347614001268,0.8157111446551089,16.788891482483635,11.111716,0.07814849177147,2.005836428596627,0.0925127469898028,0.0322398468968797,1.8050371756137271,0.1794810595445798,1.03757,0.0354920891085331,0.9986039504543738,0.0857465859457666,0.0794924895541908,2.071416120175805,38.29755132492163,0.0080442245272881,1.3860215266448457,0.0050881282331807,0.7936061752139804,0.0301715165841095,0.0069475747833842,0.9982229851799608,0.3306051000385988,0.3371348433915043,5.234426283792917,0.2357701689960659,0.9997088497320764,0.6634453053374127,0.009505989176395587,0.3775926371800341,0.1954869630464369,0.0132939363258266,0.9993699575831142
2026-06-16,66292.50117921834,1794.9576599037732,617.3823195179718,1.2376600592814702,73.9490661555558,0.3182180659790366,1.0277245128920631,66.88552181985622,518.4990268961559,0.0880916629607042,0.0137543412696305,347.8176923306985,9.753168218665657,54.26028804297058,8.294379695689905,0.178480049855567,0.2134072055040499,224.4575806823728,0.165460605912432,1.7180228296115725,45.74040988185491,0.9999594685825652,2.843882875845494,0.0825406052292757,6.836932707427896,5.053690160735992e-06,0.7929489895368363,,0.0625515320828048,2.9147337140689373,2.390458156402832,0.9999257819324616,75.42787913749434,266.2235509161319,1.1275980161958463,73.72706985393312,0.6484776006276913,0.5770810571904622,0.0598181808393107,1.959450582138778,0.0015569063641592,0.3699937274161906,0.0573266396908801,2.9452140239652694e-06,1.7015947914417664e-06,0.0854615675519814,1.0096991757646545,1.8203710427145536,0.9957945648141092,2.420802335257779,0.9989318314117328,0.5873355992499789,0.9996814050721212,0.999931262958918,1.1664010200828818,7.410265209749916,0.0904297838592132,0.1355134712528186,0.0779212640624243,106.96,7.158457578733612,1.6888574126547464,70.65882592992209,1.2207012371091006,1.106527,6.847377982007643,0.8226134167431676,15.097259682737498,11.112749,0.0785932928583169,1.96383528491668,0.0950106574932191,0.0330003122629393,1.7916851021425595,0.1913796658011204,1.03787,0.0358327465877562,0.9984707799515168,0.0862301777381259,0.081447732015281,1.9931900053481777,38.240822446223646,0.007984464740898,1.4004899480024944,0.00526506040292,0.7949332805454854,0.0305077936139324,0.0071137873007984,0.9990159522273322,0.338098035461234,0.340175538053792,5.576412967546579,0.2384322763908636,0.9994928422221712,0.6661036779182224,0.009490896845663059,0.4268639952022073,0.1936927247870142,0.0132878227435098,0.9994315471853256
2026-06-17,65619.28080038042,1791.3886783051394,604.4270847551903,1.2164421139531405,73.4631155495267,0.3167014794821556,1.0357539426865885,73.55663254647828,504.7610596825436,0.0870955612397668,0.0141239727513893,345.41947390126427,9.687825074686948,53.84871311156263,8.2695328960501,0.1722606038901704,0.216474974729204,213.93332096748784,0.1613028954919828,1.6524951688433127,45.65026308692048,0.999809222397057,3.2894261783359364,0.0806161142386081,6.87199128043523,4.976047553143141e-06,0.795880409535037,,0.0601992733744571,3.168257457890989,2.307692870691371,0.9999893678931506,76.25602133354998,257.2185103815133,1.1276502196987208,75.84652935865482,0.6611449447683961,0.5575923315952278,0.0600252172848791,1.9455553494003,0.001507673686022,0.3694698996753975,0.0572754441159271,2.9463108759504267e-06,1.6853773665619782e-06,0.0859660672166076,1.0124316701609155,1.8287310346318129,0.9962902459681576,2.355022717420701,0.9989603242552688,0.6740269167921071,0.999539777309124,1.000089276911823,1.1682771399480578,7.375106338616151,0.059072095041033,0.1354921973030375,0.076220576859014,107.07,7.224746581679877,1.7336005774240315,70.74649206998127,1.22279445655089,1.106633,6.863104413247446,0.8194504485773516,15.71408256867315,11.115783,0.0826356101031363,1.9895602011657023,0.0944562902227801,0.0324810589384461,1.7287660823857858,0.1935120217774109,1.037974,0.0355775750961103,0.9984875862931388,0.0855258770120707,0.0797586219517503,1.904040477330831,37.44590389026833,0.0077392372445716,1.411746592105565,0.0052034730393837,0.8076155124756302,0.030364678653694,0.0071339200144989,0.9989219324844406,0.3390848513538863,0.3902611041216859,5.53688581213844,0.2389973748627971,0.9991126566630334,0.6683229021385111,0.008507740455205567,0.4702290728814548,0.193067216830858,0.0134333736785625,0.999090186725098
2026-06-18,64444.545329668814,1748.7549735206103,601.0035535777396,1.1858247656054528,71.98435089991071,0.3215018870633772,1.0223432173419469,71.11146534110179,476.86044375662607,0.0858534813568528,0.0145897432565059,336.8684331685112,9.67727601285957,53.15398064427533,8.084479104837147,0.1667194792286004,0.2252006263447569,212.33719430187065,0.1625233919528679,1.6647497505045263,44.87319417830693,0.9999722080794244,3.223939319779286,0.0811763330084671,6.758944265254976,4.949786632371789e-06,0.7667801952846582,,0.0591711200850571,2.925220992545596,2.1792092834018457,1.0000489497628626,73.7197888402541,246.1871162559733,1.1358880786115235,73.82996560800957,0.7159545790855889,0.5422358066725149,0.0626386735795053,1.980889590933256,0.0014747005888514,0.3646277003873262,0.0568776443529012,2.945896272416473e-06,1.7236034192337789e-06,0.0950115134985116,1.0028906907484714,1.808625514976427,0.995453283320289,2.341458526119621,0.9989079958454208,0.6581855617117214,0.999849099852839,1.0000489497628628,1.158036156085661,7.318153137643375,0.0482759313806813,0.1317939157477533,0.0768280322556684,107.07,7.248564105294728,1.725201558876561,70.5093980737864,1.212003314116063,1.106734,6.738010070684063,0.8188242987635156,15.752659008366384,11.116825,0.0836632470151311,1.8989356937215465,0.0990592745399723,0.0319036055718668,1.6933845643301042,0.1896085878171584,1.037925,0.0340744173301329,0.998512522742406,0.0855641881914005,0.0798315937928645,1.91465757202216,36.23965311833266,0.0075411562471473,1.3755295906922391,0.0050450439962924,0.7979922078829701,0.0299887932184147,0.0068697851085984,0.9988776608833216,0.3824674819031299,0.4247566026951191,5.443482534656297,0.2275512698559147,0.9995766535636728,0.6804866732719274,0.008506383614539247,0.4394116789036505,0.1901817398801777,0.0131383649908497,0.9992495501227648
